
###1time/s  2tem/K       3e33/pct   4s33/MPa       5g32/pct   6s32/MPa   7faza      8Ro/MPa   9iz     10bf_max 11kdmg
      14.4  400.0     0.020536  14.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        15  400.0     0.021429  15.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      15.6  400.0     0.022321  15.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      16.3  400.0     0.023214  16.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      16.9  400.0     0.024107  16.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      17.5  400.0     0.025000  17.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      18.1  400.0     0.025893  18.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      18.8  400.0     0.026786  18.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      19.4  400.0     0.027679  19.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        20  400.0     0.028571  20.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      20.6  400.0     0.029464  20.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      21.3  400.0     0.030357  21.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      21.9  400.0     0.031250  21.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      22.5  400.0     0.032143  22.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      23.1  400.0     0.033036  23.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      23.8  400.0     0.033929  23.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      24.4  400.0     0.034821  24.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        25  400.0     0.035714  25.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      25.6  400.0     0.036607  25.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      26.3  400.0     0.037500  26.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      26.9  400.0     0.038393  26.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      27.5  400.0     0.039286  27.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      28.1  400.0     0.040179  28.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      28.8  400.0     0.041071  28.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      29.4  400.0     0.041964  29.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        30  400.0     0.042857  30.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      30.6  400.0     0.043750  30.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      31.3  400.0     0.044643  31.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      31.9  400.0     0.045536  31.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      32.5  400.0     0.046429  32.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      33.1  400.0     0.047321  33.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      33.8  400.0     0.048214  33.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      34.4  400.0     0.049107  34.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        35  400.0     0.050000  35.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      35.6  400.0     0.050893  35.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      36.3  400.0     0.051786  36.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      36.9  400.0     0.052679  36.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      37.5  400.0     0.053571  37.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      38.1  400.0     0.054464  38.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      38.8  400.0     0.055357  38.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      39.4  400.0     0.056250  39.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        40  400.0     0.057143  40.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      40.6  400.0     0.058036  40.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      41.3  400.0     0.058929  41.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      41.9  400.0     0.059821  41.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      42.5  400.0     0.060714  42.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      43.1  400.0     0.061607  43.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      43.8  400.0     0.062500  43.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      44.4  400.0     0.063393  44.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        45  400.0     0.064286  45.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      45.6  400.0     0.065179  45.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      46.3  400.0     0.066071  46.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      46.9  400.0     0.066964  46.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      47.5  400.0     0.067857  47.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      48.1  400.0     0.068750  48.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      48.8  400.0     0.069643  48.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      49.4  400.0     0.070536  49.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        50  400.0     0.071429  50.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      50.6  400.0     0.072321  50.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      51.3  400.0     0.073214  51.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      51.9  400.0     0.074107  51.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      52.5  400.0     0.075000  52.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      53.1  400.0     0.075893  53.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      53.8  400.0     0.076786  53.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      54.4  400.0     0.077679  54.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        55  400.0     0.078571  55.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      55.6  400.0     0.079464  55.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      56.3  400.0     0.080357  56.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      56.9  400.0     0.081250  56.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      57.5  400.0     0.082143  57.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      58.1  400.0     0.083036  58.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      58.8  400.0     0.083929  58.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      59.4  400.0     0.084821  59.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        60  400.0     0.085714  60.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      60.6  400.0     0.086607  60.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      61.3  400.0     0.087500  61.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      61.9  400.0     0.088393  61.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      62.5  400.0     0.089286  62.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      63.1  400.0     0.090179  63.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      63.8  400.0     0.091071  63.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      64.4  400.0     0.091964  64.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        65  400.0     0.092857  65.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      65.6  400.0     0.093750  65.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      66.3  400.0     0.094643  66.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      66.9  400.0     0.095536  66.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      67.5  400.0     0.096429  67.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      68.1  400.0     0.097321  68.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      68.8  400.0     0.098214  68.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      69.4  400.0     0.099107  69.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        70  400.0     0.100000  70.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      70.6  400.0     0.100893  70.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      71.3  400.0     0.101786  71.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      71.9  400.0     0.102679  71.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      72.5  400.0     0.103571  72.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      73.1  400.0     0.104464  73.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      73.8  400.0     0.105357  73.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      74.4  400.0     0.106250  74.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        75  400.0     0.107143  75.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      75.6  400.0     0.108036  75.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      76.3  400.0     0.108929  76.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      76.9  400.0     0.109821  76.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      77.5  400.0     0.110714  77.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      78.1  400.0     0.111607  78.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      78.8  400.0     0.112500  78.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      79.4  400.0     0.113393  79.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        80  400.0     0.114286  80.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      80.6  400.0     0.115179  80.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      81.3  400.0     0.116071  81.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      81.9  400.0     0.116964  81.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      82.5  400.0     0.117857  82.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      83.1  400.0     0.118750  83.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      83.8  400.0     0.119643  83.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      84.4  400.0     0.120536  84.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        85  400.0     0.121429  85.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      85.6  400.0     0.122321  85.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      86.3  400.0     0.123214  86.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      86.9  400.0     0.124107  86.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      87.5  400.0     0.125000  87.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      88.1  400.0     0.125893  88.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      88.8  400.0     0.126786  88.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      89.4  400.0     0.127679  89.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        90  400.0     0.128571  90.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      90.6  400.0     0.129464  90.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      91.3  400.0     0.130357  91.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      91.9  400.0     0.131250  91.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      92.5  400.0     0.132143  92.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      93.1  400.0     0.133036  93.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      93.8  400.0     0.133929  93.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      94.4  400.0     0.134821  94.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
        95  400.0     0.135714  95.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      95.6  400.0     0.136607  95.625000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      96.3  400.0     0.137500  96.250000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      96.9  400.0     0.138393  96.875000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      97.5  400.0     0.139286  97.500000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      98.1  400.0     0.140179  98.125000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      98.8  400.0     0.141071  98.750000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
      99.4  400.0     0.141964  99.375000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       100  400.0     0.142857  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       101  399.0     0.141757  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       102  398.0     0.140657  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       103  397.0     0.139557  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       104  396.0     0.138457  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       105  395.0     0.137357  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       106  394.0     0.136257  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       107  393.0     0.135157  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       108  392.0     0.134057  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       109  391.0     0.132957  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       110  390.0     0.131857  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       111  389.0     0.130757  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       112  388.0     0.129657  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       113  387.0     0.128557  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       114  386.0     0.127457  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       115  385.0     0.126357  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       116  384.0     0.125257  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       117  383.0     0.124157  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       118  382.0     0.123057  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       119  381.0     0.121957  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       120  380.0     0.120857  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       121  379.0     0.119757  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       122  378.0     0.118657  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       123  377.0     0.117557  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       124  376.0     0.116457  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       125  375.0     0.115357  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       126  374.0     0.114257  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       127  373.0     0.113157  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       128  372.0     0.112057  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       129  371.0     0.110957  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       130  370.0     0.109857  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       131  369.0     0.108757  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       132  368.0     0.107657  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       133  367.0     0.106557  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       134  366.0     0.105457  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       135  365.0     0.104357  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       136  364.0     0.103257  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       137  363.0     0.102157  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       138  362.0     0.101057  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       139  361.0     0.099957  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       140  360.0     0.098857  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       141  359.0     0.097757  100.000000     0.000000   0.000000  0.00000      0.000000     0     0.000000     0
       142  358.0     0.100391  100.000000     0.000214   0.000000  0.00034      0.000000     0     0.000000     0
       143  357.0     0.108413  100.000000     0.001055   0.000000  0.00117      0.000000     0     0.000000     0
       144  356.0     0.122447  100.000000     0.002213   0.000000  0.00259      0.000000     0     0.000000     0
       145  355.0     0.141569  100.000000     0.005464   0.000000  0.00453      0.000000     0     0.000000     0
       146  354.0     0.162149  100.000000     0.008711   0.000000  0.00662      0.000000     0     0.000000     0
       147  353.0     0.187539  100.000000     0.013727   0.000000  0.00926      0.000000     0     0.000000     0
       148  352.0     0.222726  100.000000     0.021533   0.000000  0.01306      0.000000     0     0.000000     0
       149  351.0     0.263915  100.000000     0.032288   0.000000  0.01761      0.000000     0     0.000000     0
       150  350.0     0.308980  100.000000     0.044956   0.000000  0.02267      0.000000     0     0.000000     0
       151  349.0     0.359138  100.000000     0.056429   0.000000  0.02846      0.000000     0     0.000000     0
       152  348.0     0.412400  100.000000     0.068023   0.000000  0.03471      0.000000     0     0.000000     0
       153  347.0     0.471639  100.000000     0.086242   0.000000  0.04195      0.000000     0     0.000000     0
       154  346.0     0.535080  100.000000     0.107330   0.000000  0.04992      0.000000     0     0.000000     0
       155  345.0     0.602765  100.000000     0.130848   0.000000  0.05872      0.000000     0     0.000000     0
       156  344.0     0.673447  100.000000     0.153224   0.000000  0.06814      0.000000     0     0.000000     0
       157  343.0     0.746214  100.000000     0.175459   0.000000  0.07804      0.000000     0     0.000000     0
       158  342.0     0.820816  100.000000     0.196981   0.000000  0.08843      0.000000     0     0.000000     0
       159  341.0     0.898754  100.000000     0.218366   0.000000  0.09959      0.000000     0     0.000000     0
       160  340.0     0.983223  100.000000     0.235168   0.000000  0.11255      0.000000     0     0.000000     0
       161  339.0     1.071866  100.000000     0.254447   0.000000  0.12688      0.000000     0     0.000000     0
       162  338.0     1.163787  100.000000     0.270982   0.000000  0.14236      0.000000     0     0.000000     0
       163  337.0     1.257312  100.000000     0.282512   0.000000  0.15864      0.000000     0     0.000000     0
       164  336.0     1.353277  100.000000     0.292552   0.000000  0.17620      0.000000     0     0.000000     0
       165  335.0     1.451941  100.000000     0.303854   0.000000  0.19463      0.000000     0     0.000000     0
       166  334.0     1.551750  100.000000     0.314127   0.000000  0.21403      0.000000     0     0.000000     0
       167  333.5     1.600047  100.000000     0.317921   0.000000  0.22402      0.000000     0     0.000000     0
       167  333.0     1.650017  100.000000     0.321165   0.000000  0.23449      0.000000     0     0.000000     0
       168  332.5     1.699964  100.000000     0.325387   0.000000  0.24537      0.000000     0     0.000000     0
       168  332.0     1.749914  100.000000     0.329681   0.000000  0.25654      0.000000     0     0.000000     0
       169  331.5     1.799731  100.000000     0.334080   0.000000  0.26789      0.000000     0     0.000000     0
       169  331.0     1.849524  100.000000     0.336740   0.000000  0.27951      0.000000     0     0.000000     0
       170  330.5     1.899123  100.000000     0.340973   0.000000  0.29145      0.000000     0     0.000000     0
       170  330.0     1.948546  100.000000     0.345172   0.000000  0.30367      0.000000     0     0.000000     0
       171  329.5     1.997174  100.000000     0.346446   0.000000  0.31637      0.000000     0     0.000000     0
       171  329.0     2.044349  100.000000     0.346359   0.000000  0.32970      0.000000     0     0.000000     0
       172  328.5     2.090303  100.000000     0.345447   0.000000  0.34365      0.000000     0     0.000000     0
       172  328.0     2.135377  100.000000     0.345028   0.000000  0.35805      0.000000     0     0.000000     0
       173  327.5     2.178335  100.000000     0.345845   0.000000  0.37312      0.000000     0     0.000000     0
       173  327.0     2.219010  100.000000     0.346042   0.000000  0.38891      0.000000     0     0.000000     0
       174  326.5     2.258561  100.000000     0.347284   0.000000  0.40507      0.000000     0     0.000000     0
       174  326.0     2.296948  100.000000     0.348361   0.000000  0.42157      0.000000     0     0.000000     0
       175  325.5     2.333731  100.000000     0.349269   0.000000  0.43850      0.000000     0     0.000000     0
       175  325.0     2.368557  100.000000     0.350659   0.000000  0.45593      0.000000     0     0.000000     0
       176  324.5     2.402035  100.000000     0.352139   0.000000  0.47372      0.000000     0     0.000000     0
       176  324.0     2.433991  100.000000     0.353655   0.000000  0.49188      0.000000     0     0.000000     0
       177  323.5     2.464329  100.000000     0.354744   0.000000  0.51043      0.000000     0     0.000000     0
       177  323.0     2.493693  100.000000     0.356717   0.000000  0.52936      0.000000     0     0.000000     0
       178  322.5     2.521114  100.000000     0.359236   0.000000  0.54866      0.000000     0     0.000000     0
       178  322.0     2.547430  100.000000     0.361891   0.000000  0.56822      0.000000     0     0.000000     0
       179  321.5     2.571890  100.000000     0.363722   0.000000  0.58815      0.000000     0     0.000000     0
       179  321.3     2.580660  100.000000     0.364438   0.000000  0.59801      0.000000     0     0.000000     0
       179  321.0     2.591940  100.000000     0.365454   0.000000  0.60814      0.000000     0     0.000000     0
       179  320.8     2.602613  100.000000     0.366381   0.000000  0.61838      0.000000     0     0.000000     0
       180  320.5     2.613019  100.000000     0.367120   0.000000  0.62866      0.000000     0     0.000000     0
       180  320.3     2.622775  100.000000     0.367721   0.000000  0.63905      0.000000     0     0.000000     0
       180  320.0     2.632114  100.000000     0.368181   0.000000  0.64951      0.000000     0     0.000000     0
       180  319.8     2.641489  100.000000     0.368660   0.000000  0.65999      0.000000     0     0.000000     0
       181  319.5     2.650884  100.000000     0.369099   0.000000  0.67047      0.000000     0     0.000000     0
       181  319.3     2.660281  100.000000     0.369537   0.000000  0.68096      0.000000     0     0.000000     0
       181  319.0     2.669685  100.000000     0.370065   0.000000  0.69145      0.000000     0     0.000000     0
       181  318.8     2.679102  100.000000     0.370579   0.000000  0.70195      0.000000     0     0.000000     0
       182  318.5     2.688522  100.000000     0.371092   0.000000  0.71245      0.000000     0     0.000000     0
       182  318.3     2.697952  100.000000     0.371653   0.000000  0.72296      0.000000     0     0.000000     0
       182  318.0     2.707384  100.000000     0.372215   0.000000  0.73348      0.000000     0     0.000000     0
       182  317.8     2.716819  100.000000     0.372800   0.000000  0.74400      0.000000     0     0.000000     0
       183  317.5     2.726255  100.000000     0.373242   0.000000  0.75453      0.000000     0     0.000000     0
       183  317.3     2.735692  100.000000     0.373627   0.000000  0.76506      0.000000     0     0.000000     0
       183  317.0     2.745126  100.000000     0.373995   0.000000  0.77560      0.000000     0     0.000000     0
       183  316.8     2.754556  100.000000     0.374380   0.000000  0.78615      0.000000     0     0.000000     0
       184  316.5     2.763981  100.000000     0.374744   0.000000  0.79670      0.000000     0     0.000000     0
       184  316.3     2.773400  100.000000     0.374973   0.000000  0.80727      0.000000     0     0.000000     0
       184  316.0     2.782789  100.000000     0.375146   0.000000  0.81785      0.000000     0     0.000000     0
       184  315.8     2.792167  100.000000     0.375433   0.000000  0.82844      0.000000     0     0.000000     0
       185  315.5     2.801534  100.000000     0.375759   0.000000  0.83903      0.000000     0     0.000000     0
       185  315.3     2.810889  100.000000     0.376066   0.000000  0.84964      0.000000     0     0.000000     0
       185  315.0     2.820221  100.000000     0.376420   0.000000  0.86025      0.000000     0     0.000000     0
       185  314.8     2.829555  100.000000     0.376773   0.000000  0.87086      0.000000     0     0.000000     0
       186  314.5     2.838862  100.000000     0.377069   0.000000  0.88149      0.000000     0     0.000000     0
       186  314.3     2.848160  100.000000     0.377301   0.000000  0.89212      0.000000     0     0.000000     0
       186  314.0     2.857437  100.000000     0.377380   0.000000  0.90275      0.000000     0     0.000000     0
       186  313.8     2.866667  100.000000     0.377572   0.000000  0.91340      0.000000     0     0.000000     0
       187  313.5     2.875885  100.000000     0.377827   0.000000  0.92405      0.000000     0     0.000000     0
       187  313.3     2.885064  100.000000     0.378108   0.000000  0.93471      0.000000     0     0.000000     0
       187  313.0     2.894230  100.000000     0.378324   0.000000  0.94537      0.000000     0     0.000000     0
       187  312.8     2.903367  100.000000     0.378454   0.000000  0.95605      0.000000     0     0.000000     0
       188  312.5     2.912392  100.000000     0.378270   0.000000  0.96674      0.000000     0     0.000000     0
       188  312.3     2.921367  100.000000     0.378006   0.000000  0.97745      0.000000     0     0.000000     0
       188  312.0     2.930255  100.000000     0.377674   0.000000  0.98817      0.000000     0     0.000000     0
       188  311.8     2.938871  100.000000     0.377354   0.000000  0.99875      0.000000     0     0.000000     0
       189  311.5     2.939688  100.000000     0.377327   0.000000  1.00000      0.000000     0     0.000000     0
       189  311.3     2.939523  100.000000     0.377327   0.000000  1.00000      0.000000     0     0.000000     0
       189  311.0     2.939358  100.000000     0.377327   0.000000  1.00000      0.000000     0     0.000000     0
       189  310.8     2.939193  100.000000     0.377327   0.000000  1.00000      0.000000     0     0.000000     0
